DATE,CURRENCY:BTCCHF,CURRENCY:ETHCHF,CURRENCY:LTCCHF,SWX:CSEMU-EUR,AMS:IJPA,AMS:IDJV,SWX:CSEMUS-EUR,AMS:IPRP,SWX:SGLD-USD,LON:ICOM,SWX:CSPXJ-USD,LON:EIMI,SWX:CSSPX-USD,LON:IUVL,SWX:CSUSS-USD,AMS:BTMA,FRA:IS04,AMS:IWDP,CURRENCY:CHFEUR,CURRENCY:USDEUR
09/08/2005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6415859808,0.80788
10/08/2005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6425132352,0.80736
11/08/2005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.643548671,0.80173
12/08/2005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6442462304,0.80354
13/08/2005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14/08/2005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15/08/2005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6441176456,0.80834
16/08/2005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6441808432,0.80972
17/08/2005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6454921284,0.81446
18/08/2005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.64550346,0.82075
19/08/2005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6448647793,0.82271
20/08/2005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21/08/2005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
22/08/2005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6436537555,0.81739
23/08/2005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6435002556,0.81733
24/08/2005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.644288484,0.81473
25/08/2005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.646889904,0.81288
26/08/2005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.646417114,0.8134
27/08/2005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
28/08/2005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
29/08/2005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6452656884,0.81733
30/08/2005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.644864634,0.81846
31/08/2005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6462384312,0.81031
01/09/2005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6480139968,0.80064
02/09/2005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6541022431,0.79789
03/09/2005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
04/09/2005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
05/09/2005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.64720551,0.79828
06/09/2005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.647570198,0.8027
07/09/2005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6477429384,0.80541
08/09/2005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6478441096,0.80684
09/09/2005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6480083376,0.80574
10/09/2005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11/09/2005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12/09/2005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.64689336,0.8136
13/09/2005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6462767179,0.81433
14/09/2005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.646739472,0.8144
15/09/2005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6453330138,0.81726
16/09/2005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.64343475,0.81706
17/09/2005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18/09/2005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19/09/2005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6441378768,0.82379
20/09/2005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.643517982,0.82515
21/09/2005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
22/09/2005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.643323863,0.82277
23/09/2005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.642516325,0.8305
24/09/2005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25/09/2005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
26/09/2005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6425459675,0.82829
27/09/2005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6421031148,0.83202
28/09/2005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6424722975,0.82905
29/09/2005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.642086578,0.83188
30/09/2005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6424233669,0.83139
01/10/2005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
02/10/2005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
03/10/2005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.644212879,0.83942
04/10/2005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.64430166,0.839
05/10/2005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6458745032,0.83257
06/10/2005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.645622926,0.82156
07/10/2005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.644911632,0.8244
08/10/2005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
09/10/2005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/10/2005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.645485835,0.82994
11/10/2005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6464025298,0.83438
12/10/2005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6457655547,0.83139
13/10/2005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6447572586,0.83202
14/10/2005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6447460532,0.82802
15/10/2005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16/10/2005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17/10/2005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6432685591,0.83257
18/10/2005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6435465592,0.83647
19/10/2005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6437342634,0.83514
20/10/2005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6459847506,0.83209
21/10/2005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6471222478,0.83654
22/10/2005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23/10/2005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24/10/2005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6479934,0.835
25/10/2005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6475498653,0.82563
26/10/2005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.645982665,0.82898
27/10/2005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.64687496,0.82352
28/10/2005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6468712812,0.82843
29/10/2005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
30/10/2005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
31/10/2005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.646711094,0.8341
01/11/2005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6460246226,0.83167
02/11/2005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6477381922,0.82867
03/11/2005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6475735864,0.83668
04/11/2005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.647291518,0.84652
05/11/2005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
06/11/2005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
07/11/2005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6485961244,0.84796
08/11/2005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6476785744,0.84976
09/11/2005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.648624108,0.84904
10/11/2005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6508381861,0.85649
11/11/2005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6499433265,0.85215
12/11/2005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13/11/2005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14/11/2005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6490197107,0.85529
15/11/2005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6475881075,0.85237
16/11/2005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6463014222,0.85638
17/11/2005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6459662448,0.85121
18/11/2005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6460731276,0.84918
19/11/2005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20/11/2005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21/11/2005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6456702182,0.85201
22/11/2005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.64567206,0.84645
23/11/2005,NA,NA,NA,NA,NA,NA,NA,24.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6450346208,0.84688
24/11/2005,NA,NA,NA,NA,NA,NA,NA,24.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6447721602,0.84882
25/11/2005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.64669626,0.85288
26/11/2005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
27/11/2005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
28/11/2005,NA,NA,NA,NA,NA,NA,NA,23.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6458719968,0.84388
29/11/2005,NA,NA,NA,NA,NA,25.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6461320112,0.84976
30/11/2005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.644422854,0.8471
01/12/2005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.646352178,0.85164
02/12/2005,NA,NA,NA,NA,NA,NA,NA,23.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.64809654,0.85332
03/12/2005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
04/12/2005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
05/12/2005,NA,NA,NA,NA,NA,25.75,NA,23.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6487468652,0.84839
06/12/2005,NA,NA,NA,NA,NA,25.86,NA,23.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.649617592,0.8476
07/12/2005,NA,NA,NA,NA,NA,25.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6493956544,0.85339
08/12/2005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6507114588,0.84652
09/12/2005,NA,NA,NA,NA,NA,25.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.649514943,0.84645
10/12/2005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11/12/2005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12/12/2005,NA,NA,NA,NA,NA,25.82,NA,23.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.64892094,0.8364
13/12/2005,NA,NA,NA,NA,NA,25.73,NA,23.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6471000858,0.83689
14/12/2005,NA,NA,NA,NA,NA,NA,NA,23.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6500395704,0.83514
15/12/2005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6476550315,0.83563
16/12/2005,NA,NA,NA,NA,NA,25.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.645578416,0.83236
17/12/2005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18/12/2005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19/12/2005,NA,NA,NA,NA,NA,25.86,NA,23.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.644342731,0.83285
20/12/2005,NA,NA,NA,NA,NA,25.91,NA,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6440962546,0.84211
21/12/2005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6431700726,0.84502
22/12/2005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6419882175,0.84225
23/12/2005,NA,NA,NA,NA,NA,26.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6418141472,0.84232
24/12/2005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25/12/2005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
26/12/2005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6423994278,0.84474
27/12/2005,NA,NA,NA,NA,NA,26.35,NA,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.641477463,0.84345
28/12/2005,NA,NA,NA,NA,NA,NA,NA,23.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6414720804,0.84402
29/12/2005,NA,NA,NA,NA,NA,NA,NA,23.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.64219268,0.84388
30/12/2005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.642173008,0.84452
31/12/2005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
01/01/2006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
02/01/2006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6431424,0.84624
03/01/2006,NA,NA,NA,NA,NA,26.41,NA,24.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6448366265,0.83105
04/01/2006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6463196766,0.82563
05/01/2006,NA,NA,NA,NA,NA,26.53,NA,24.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6469988204,0.82597
06/01/2006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6478820088,0.82277
07/01/2006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
08/01/2006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
09/01/2006,NA,NA,NA,NA,NA,26.68,NA,24.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6482505216,0.82816
10/01/2006,NA,NA,NA,NA,NA,26.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6472377953,0.82891
11/01/2006,NA,NA,NA,NA,NA,NA,NA,24.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6464939162,0.82379
12/01/2006,NA,NA,NA,NA,NA,NA,NA,24.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6460273908,0.83022
13/01/2006,NA,NA,NA,NA,NA,NA,NA,24.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6460020288,0.82352
14/01/2006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15/01/2006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16/01/2006,NA,NA,NA,NA,NA,26.85,NA,24.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.644895476,0.82535
17/01/2006,NA,NA,NA,NA,NA,26.6,NA,24.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6450705396,0.82587
18/01/2006,NA,NA,NA,NA,NA,26.23,NA,24.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.644788389,0.8259
19/01/2006,NA,NA,NA,NA,NA,26.56,NA,24.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6436677156,0.82706
20/01/2006,NA,NA,NA,NA,NA,NA,NA,24.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6454560867,0.82399
21/01/2006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
22/01/2006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23/01/2006,NA,NA,NA,NA,NA,NA,NA,24.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6462014466,0.81274
24/01/2006,NA,NA,NA,NA,NA,26.25,NA,24.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6455864473,0.81533
25/01/2006,NA,NA,NA,NA,NA,26.35,NA,25.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6455533968,0.81666
26/01/2006,NA,NA,NA,NA,NA,NA,NA,25.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6449727861,0.81867
27/01/2006,NA,NA,NA,NA,NA,27.3,NA,25.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6440495226,0.82686
28/01/2006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
29/01/2006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
30/01/2006,NA,NA,NA,NA,NA,NA,NA,25.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.642591936,0.8274
31/01/2006,NA,NA,NA,NA,NA,27.42,NA,25.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6436127535,0.82315
01/02/2006,NA,NA,NA,NA,NA,27.58,NA,25.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.642996089,0.82871
02/02/2006,NA,NA,NA,NA,NA,27.8,NA,25.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6430730586,0.82754
03/02/2006,NA,NA,NA,NA,NA,NA,NA,25.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.642178131,0.83146
04/02/2006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
05/02/2006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
06/02/2006,NA,NA,NA,NA,NA,27.77,NA,25.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6420206755,0.83591
07/02/2006,NA,NA,NA,NA,NA,27.56,NA,25.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.643417203,0.83382
08/02/2006,NA,NA,NA,NA,NA,27.41,NA,25.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6433339575,0.83577
09/02/2006,NA,NA,NA,NA,NA,27.81,NA,25.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6419458125,0.83375
10/02/2006,NA,NA,NA,NA,NA,27.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6338356464,0.83984
11/02/2006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12/02/2006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13/02/2006,NA,NA,NA,NA,NA,NA,NA,26.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6423609582,0.83949
14/02/2006,NA,NA,NA,NA,NA,27.97,NA,26.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6415256924,0.83921
15/02/2006,NA,NA,NA,NA,NA,NA,NA,26.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.641850657,0.84133
16/02/2006,NA,NA,NA,NA,NA,28.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6410750672,0.83984
